Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BT_3024,359.3328874,0.97218186,0.228175759,4.260671093,2.04E-05,0.000264434
BT_0325,289.5682992,1.338980528,0.314626541,4.255777421,2.08E-05,0.000269419
BT_0201,3289.828618,-0.443506536,0.104421977,-4.247252825,2.16E-05,0.000278472
BT_2561,341.3509013,0.956070783,0.225119614,4.246945734,2.17E-05,0.000278472
BT_2037,1894.323153,0.371376873,0.087528647,4.242918022,2.21E-05,0.000282619
BT_0873,7319.280075,-0.611307288,0.144152659,-4.240693797,2.23E-05,0.000284531
BT_3468,290.0863097,-0.66934587,0.158176956,-4.231626944,2.32E-05,0.000295315
BT_1888,1399.411335,0.269333378,0.063672824,4.229958111,2.34E-05,0.000296579
BT_1359,7255.931271,-0.435063125,0.10297941,-4.224758393,2.39E-05,0.000300874
BT_1994,833.435836,0.688188806,0.162900031,4.224608188,2.39E-05,0.000300874
BT_4126,12466.38301,0.400923731,0.094896975,4.224831523,2.39E-05,0.000300874
BT_4702,3080.864852,-0.380356898,0.090279151,-4.213120016,2.52E-05,0.000315616
BT_1519,95.02858293,1.112906492,0.264323055,4.210402657,2.55E-05,0.000318448
BT_1208,262.50966,-0.524894462,0.124711486,-4.20887024,2.57E-05,0.000319625
BT_4251,109.5661531,1.607780525,0.382185208,4.20680992,2.59E-05,0.000321559
BT_3442,651.6954396,0.442459407,0.105206941,4.20561042,2.60E-05,0.000322278
BT_2683,3988.330716,0.574309502,0.136724525,4.200486349,2.66E-05,0.000328652
BT_0740,1112.55333,-0.473436366,0.112785791,-4.197659653,2.70E-05,0.000331765
BT_1238,6734.765029,-0.438681155,0.104578233,-4.19476541,2.73E-05,0.000335008
BT_1141,2139.501738,-0.310882431,0.074193805,-4.190140029,2.79E-05,0.000340289
BT_1740,3882.859146,-0.362237213,0.08645602,-4.18984373,2.79E-05,0.000340289
BT_1228,11840.85805,-0.445140049,0.106720651,-4.171076943,3.03E-05,0.000368453
BT_0804,1782.469915,-0.369477834,0.088723879,-4.164356205,3.12E-05,0.000378336
BT_3453,11196.66013,0.469815866,0.113269744,4.147761335,3.36E-05,0.000405605
BT_1407,2875.084905,-0.400396912,0.096596441,-4.145048308,3.40E-05,0.000409212
BT_0510,1064.721433,0.409631067,0.098903963,4.141705314,3.45E-05,0.000413987
BT_3269,2767.241809,0.463936788,0.112073871,4.139562445,3.48E-05,0.000416633
BT_2975,1788.240488,0.396454375,0.096091968,4.125780597,3.69E-05,0.00044108
BT_1662,3405.246417,-0.467062538,0.113256455,-4.123937449,3.72E-05,0.000443314
BT_4629,756.3761989,-0.412854816,0.100204906,-4.120105794,3.79E-05,0.000449426
BT_3472,2333.433688,-0.283820993,0.068959445,-4.115766777,3.86E-05,0.000456623
BT_0746,3643.446673,-0.35752767,0.086969461,-4.110956472,3.94E-05,0.000464879
BT_1976a,2549.53494,0.509934818,0.124376385,4.099932777,4.13E-05,0.000486165
BT_0030,205.6605951,-0.673118766,0.164294062,-4.097036486,4.18E-05,0.000490854
BT_4733,1310.962175,0.483938102,0.118162129,4.095543173,4.21E-05,0.000492597
BT_1995,1253.250106,0.595656416,0.145722223,4.087615482,4.36E-05,0.000508258
BT_0742,5893.493217,-0.368055664,0.090151977,-4.082613346,4.45E-05,0.000515671
BT_1769,1837.95279,-0.417995263,0.102393388,-4.08224858,4.46E-05,0.000515671
BT_4550,139.274819,0.746573899,0.182881967,4.082271809,4.46E-05,0.000515671
BT_3932,10649.6276,0.400792711,0.098320379,4.076395092,4.57E-05,0.000527309
BT_2262,923.9284347,-1.224014822,0.300735671,-4.070068631,4.70E-05,0.000540291
BT_1146,1636.852811,-0.414114021,0.101880778,-4.064692362,4.81E-05,0.000549764
BT_4034,2069.872272,0.593375639,0.145966645,4.065145438,4.80E-05,0.000549764
BT_3033,11299.51413,0.306933777,0.075766541,4.051046443,5.10E-05,0.000581189
BT_0562,764.0768267,-0.520544645,0.128601507,-4.047733648,5.17E-05,0.000587814
BT_2261,805.7008013,-1.138884367,0.281579237,-4.044631904,5.24E-05,0.000593977
BT_4324,2092.114213,-0.231810521,0.057355007,-4.041678911,5.31E-05,0.000599823
BT_2432,610.8161355,0.495825744,0.123040623,4.029772709,5.58E-05,0.000629266
BT_0200,2088.555294,-0.397214405,0.098619429,-4.02775,5.63E-05,0.000632935
BT_0883,18879.79534,-0.484565001,0.120441545,-4.023237989,5.74E-05,0.000643397
BT_0521,2042.147542,-0.445342645,0.110744139,-4.021365383,5.79E-05,0.000644951
BT_3863,566.7030614,-0.414906927,0.103171049,-4.021544122,5.78E-05,0.000644951
BT_2950,94.053894,1.117688104,0.278356684,4.015309022,5.94E-05,0.000659917
BT_0031,150.8871656,-0.747005901,0.186252739,-4.010710946,6.05E-05,0.000668513
BT_2170,1525.656023,0.983013336,0.245121351,4.010312982,6.06E-05,0.000668513
BT_4229,3992.752178,0.229272107,0.057162301,4.010897066,6.05E-05,0.000668513
BT_0751,2510.112244,-0.41709741,0.104030532,-4.009374952,6.09E-05,0.000669345
BT_4221,691.1575356,0.440739277,0.110139493,4.001646152,6.29E-05,0.000689714
BT_0702,1386.311412,-0.485801349,0.121756671,-3.989936184,6.61E-05,0.000722703
BT_4517,6587.808137,-0.334208129,0.083853951,-3.985597854,6.73E-05,0.000734048
BT_2410,397.1782987,-0.394360171,0.099044639,-3.981640767,6.84E-05,0.000743345
BT_3166,2127.089924,0.418555316,0.105129587,3.981327499,6.85E-05,0.000743345
BT_3403,25799.18272,0.421424755,0.105929522,3.978350372,6.94E-05,0.000750695
BT_0889,3340.093599,-0.368633769,0.092838128,-3.970715238,7.17E-05,0.000772163
BT_3906,1229.757884,0.36126855,0.090991254,3.970365671,7.18E-05,0.000772163
BT_3942,1880.518525,0.431370701,0.108871431,3.962202923,7.43E-05,0.000796927
BT_2069,1199.990747,0.317704809,0.080358849,3.953575889,7.70E-05,0.000824037
BT_0528,419.4886769,-0.479053312,0.121262382,-3.950551732,7.80E-05,0.00083165
BT_1206,1307.068192,-0.558102459,0.141310398,-3.949479072,7.83E-05,0.00083165
BT_4257,4431.092467,-0.406784156,0.102984805,-3.949943444,7.82E-05,0.00083165
BT_0927,531.6792254,-0.431095956,0.109187033,-3.948234003,7.87E-05,0.000833792
BT_3338,17966.18425,-0.412915607,0.104655179,-3.945486595,7.96E-05,0.000841203
BT_2102,870.9129339,0.356755207,0.090534531,3.940542957,8.13E-05,0.000856488
BT_1109,1549.570224,-0.624066973,0.158470519,-3.938063531,8.21E-05,0.000861175
BT_3551,10523.97077,-0.271595124,0.068978315,-3.937398677,8.24E-05,0.000861175
BT_3853,1519.969141,0.479313376,0.121734667,3.93736138,8.24E-05,0.000861175
BT_3116,11166.29128,0.42023388,0.10677827,3.935574914,8.30E-05,0.000865364
BT_3141,75.71117456,1.002443605,0.254976619,3.931511881,8.44E-05,0.000877855
BT_1581,1672.66394,0.403281944,0.102735295,3.925446876,8.66E-05,0.000895655
BT_3361,3469.044062,0.348455414,0.088760867,3.925777476,8.65E-05,0.000895655
BT_2828,1248.705161,-0.385215059,0.098174249,-3.923789197,8.72E-05,0.000897242
BT_3140,461.0049924,0.498665905,0.127070536,3.924323622,8.70E-05,0.000897242
BT_3339,7234.028055,-0.376541125,0.096034043,-3.920912976,8.82E-05,0.00090571
BT_p548205,2554.906728,0.892954183,0.228332479,3.910762878,9.20E-05,0.000942235
BT_2400,3423.787943,-0.521777007,0.133539569,-3.907283892,9.33E-05,0.000951073
BT_4703,3860.604589,-0.368079094,0.094193226,-3.907702374,9.32E-05,0.000951073
BT_0848,646.4472697,-0.534323141,0.136908534,-3.902774525,9.51E-05,0.000966533
BT_3851,9067.125428,-0.276729257,0.070919508,-3.90201887,9.54E-05,0.00096712
BT_1153,14319.97101,-0.4845934,0.124514924,-3.891849933,9.95E-05,0.001006048
BT_2998,1228.355607,0.854695632,0.219748815,3.889420881,0.000100484,0.00101363
BT_4199,832.2916173,0.575018364,0.147881595,3.888370039,0.00010092,0.001015489
BT_2842,1674.268274,0.798926935,0.205514138,3.88745486,0.000101301,0.001016788
BT_1088,5246.448401,-0.514726067,0.132714547,-3.878444954,0.000105126,0.001049962
BT_3245,720.2498806,-0.342679716,0.088346944,-3.878795371,0.000104975,0.001049962
BT_0125,340.244758,0.569893255,0.146980034,3.877351504,0.0001056,0.001052086
BT_3427,1077.211182,0.584770738,0.150939824,3.874197826,0.000106976,0.001060565
BT_3838,2370.951397,0.396124726,0.102246015,3.874231436,0.000106962,0.001060565
BT_0552,1376.162963,-0.551696845,0.142550641,-3.870181434,0.000108754,0.001075549
BT_3075,2822.410875,0.466103792,0.120675838,3.862445024,0.000112258,0.001106277
BT_3768,2220.876346,0.344990458,0.089340597,3.861519531,0.000112684,0.001106277
BT_4734,355.6029804,0.440171216,0.113987357,3.861579271,0.000112656,0.001106277
BT_3469,1533.854906,-0.448726645,0.1162805,-3.859001667,0.000113851,0.001115023
BT_0564,316.361078,-0.613820595,0.159509923,-3.848165573,0.000119006,0.001162682
BT_3052,2402.658617,0.423188884,0.110007044,3.846925323,0.000119609,0.001165758
BT_1464,359.3824955,-0.493894806,0.128506117,-3.84335639,0.000121363,0.00118
BT_2923,3157.785581,0.299396959,0.07792853,3.841942829,0.000122064,0.001183965
BT_3246,2624.263775,-0.30378655,0.079196828,-3.835842374,0.000125135,0.001210835
BT_0914,3830.094812,-0.357404744,0.093351344,-3.828597751,0.000128875,0.001243692
BT_3037,1086.466232,0.63367591,0.165533602,3.828080235,0.000129147,0.001243692
BT_2205,958.7083292,0.557957726,0.145797287,3.826941756,0.000129745,0.001246481
BT_4058,18432.12601,-0.666439763,0.174327147,-3.822925891,0.000131877,0.001263956
BT_3139,647.9160499,0.512702325,0.134274651,3.818310607,0.000134369,0.00128425
BT_3508,475.3155176,0.521653594,0.136636199,3.817828638,0.000134631,0.00128425
BT_0758,111.9935976,1.294762649,0.340132261,3.80664464,0.000140865,0.001340542
BT_4754,4279.817876,-0.403088509,0.105964862,-3.803982754,0.000142388,0.001351849
BT_0576,2788.835996,-0.309499227,0.081436467,-3.800499192,0.000144405,0.001367779
BT_4403,274.4480613,1.01211008,0.266631586,3.795912166,0.000147102,0.001390058
BT_3462,9697.872626,0.192549851,0.050739519,3.794869428,0.000147721,0.001392652
BT_2140,1456.694801,0.242176593,0.0638507,3.792857258,0.000148924,0.001397459
BT_2784,604.9803342,0.794799439,0.209521278,3.793406786,0.000148594,0.001397459
BT_0681,833.3295579,-0.322221956,0.085011507,-3.790333405,0.000150445,0.0014052
BT_1418,1196.66064,-0.358265021,0.094512771,-3.790651972,0.000150252,0.0014052
BT_3801,5114.741343,0.346477931,0.091441123,3.789082186,0.000151205,0.001409034
BT_3073,4349.092074,0.727875107,0.192388899,3.783352947,0.00015473,0.001432892
BT_3509,480.331241,0.545936184,0.144305736,3.783191159,0.00015483,0.001432892
BT_3992,869.8751956,0.725100039,0.191608551,3.784278076,0.000154155,0.001432892
BT_0874,1363.474069,-0.531616493,0.140558905,-3.78216159,0.000155472,0.00143554
BT_2206,1837.593392,0.441997206,0.117119864,3.773887642,0.000160723,0.001480635
BT_0841,614.4470971,-0.561327881,0.149225284,-3.761613755,0.000168821,0.001550548
BT_3977,1231.451898,0.593557984,0.1578096,3.761228615,0.000169081,0.001550548
BT_0317,701.6140847,1.007800999,0.268007939,3.760340092,0.000169683,0.001552537
BT_3284,1554.855934,0.544423501,0.145036002,3.753712821,0.000174234,0.001590579
BT_1549,5720.7304,-0.323684684,0.086260534,-3.752407592,0.000175144,0.001595277
BT_1917,23880.21409,-0.295718694,0.078890562,-3.748467313,0.000177919,0.001613577
BT_2364,2098.190481,1.612411427,0.430157822,3.748418239,0.000177953,0.001613577
BT_2030,7960.120303,0.256739539,0.068610373,3.741993043,0.000182567,0.001651695
BT_2147,369.3405947,0.592741498,0.158888558,3.730548655,0.000191063,0.001724698
BT_3142,30.94258311,1.250972145,0.336070408,3.722351375,0.000197376,0.001777707
BT_0523,7386.055465,-0.278163699,0.074747793,-3.721363395,0.00019815,0.001780703
BT_0498,9384.210952,1.037196708,0.279384442,3.712435458,0.000205274,0.001840627
BT_4755,7728.871453,-0.46565714,0.125496214,-3.710527411,0.000206828,0.001850445
BT_1361,6250.601356,-0.320665665,0.08646262,-3.70872021,0.000208309,0.001859577
BT_2534,879.2824167,0.390431189,0.105290777,3.708123364,0.000208801,0.001859849
BT_2401,7304.566857,-0.511444107,0.137973896,-3.706817896,0.00020988,0.001861241
BT_2483,316.2159281,0.48365926,0.130466859,3.707142668,0.000209611,0.001861241
BT_2631,552.2733652,0.474319569,0.128035217,3.704602365,0.000211723,0.001873466
BT_2943,546.4547456,0.409121313,0.11046302,3.703694815,0.000212482,0.001876071
BT_1409,659.7389328,-0.300331949,0.081131959,-3.70177121,0.0002141,0.001886227
BT_3084,2371.936413,0.301162688,0.081458438,3.697133094,0.000218048,0.001916828
BT_4068,3177.16859,0.594499446,0.161263219,3.686516068,0.000227345,0.001994212
BT_0331,13058.24321,-0.296383738,0.080422641,-3.685327111,0.000228409,0.001999199
BT_4533,1662.344331,-0.339743769,0.092265092,-3.682256872,0.000231178,0.002019057
BT_0983,620.9197802,-0.910437542,0.247402901,-3.679979253,0.000233253,0.002032777
BT_1690,1241.417512,-0.476872689,0.129869233,-3.671945064,0.000240711,0.002093256
BT_3741,383.0027965,0.9118139,0.248588539,3.667964351,0.000244489,0.002121536
BT_2260,4448.374559,-1.300048846,0.355590225,-3.656030884,0.000256151,0.002217658
BT_2951,188.8067186,1.105871156,0.302521261,3.655515494,0.000256666,0.002217658
BT_2759,2118.22901,0.714688915,0.195965367,3.647016434,0.000265303,0.002287388
BT_2695,2838.840131,0.385529898,0.10581827,3.643320729,0.000269143,0.002314777
BT_3793,250.1656235,1.346894628,0.369735639,3.642858529,0.000269627,0.002314777
BT_1768,2393.985087,-0.252803318,0.069486546,-3.638162115,0.000274591,0.002352384
BT_3161,82.088149,0.853110514,0.23462113,3.63611971,0.000276776,0.002366081
BT_2512,365.6438539,0.617281049,0.170118165,3.628542845,0.000285025,0.002431454
BT_2179,5048.976749,0.388910962,0.107231888,3.626821929,0.000286931,0.002442546
BT_1294,10571.54552,-0.381939098,0.105363858,-3.624953605,0.000289013,0.002455092
BT_1375,13125.36048,-0.362978153,0.100267944,-3.620081736,0.00029451,0.002496529
BT_2676a,76.52722416,1.173350071,0.324708468,3.613549345,0.000302034,0.00254957
BT_2690,103.8319898,0.83895661,0.232204323,3.613010294,0.000302663,0.00254957
BT_3527,779.0555347,0.460364332,0.127388588,3.613858501,0.000301674,0.00254957
BT_3941,1154.385929,0.296785951,0.082212108,3.610002947,0.000306194,0.002573939
BT_3740,352.2192014,0.935531422,0.259397465,3.606555753,0.000310288,0.002602938
BT_0646,1349.245416,-0.475447196,0.131871584,-3.605380196,0.000311696,0.002609325
BT_1198,2869.691332,-0.571009856,0.158500423,-3.602576226,0.000315079,0.002632181
BT_2817,8343.604814,-0.282415508,0.078555467,-3.595109509,0.000324255,0.002703243
BT_2803,78.4986999,0.709299544,0.197465864,3.59201095,0.000328136,0.002729957
BT_1432,1646.024631,-0.519971019,0.144813676,-3.590620942,0.000329891,0.002738911
BT_2926,1536.718621,0.528801089,0.147310528,3.589703296,0.000331055,0.002742926
BT_3189,1164.240138,0.70920801,0.197755794,3.586281825,0.000335426,0.002773454
BT_1495,3674.971972,-0.263544761,0.073523126,-3.584515194,0.000337705,0.002786583
BT_4059,14350.14401,-0.619430259,0.173517967,-3.56983355,0.000357208,0.0029415
BT_0416,3140.085086,-0.459155793,0.128662621,-3.568680546,0.000358784,0.002948456
BT_3268,4939.239118,0.412245315,0.115607632,3.56590052,0.000362609,0.002973835
BT_0414,3158.408746,-0.500129356,0.14046018,-3.56064869,0.00036994,0.003027803
BT_4704,2062.982671,-0.287498096,0.080861616,-3.555433467,0.000377356,0.003082253
BT_0659,1043.045525,-0.325499662,0.09164343,-3.551805773,0.000382597,0.003118747
BT_2927,3130.5181,0.959606154,0.270226723,3.551114942,0.000383603,0.00312064
BT_1970,38366.03907,-0.662051353,0.186767574,-3.544787452,0.00039293,0.003190084
BT_3699,199.1552223,1.108667732,0.313132685,3.540568534,0.000399266,0.003235016
BT_0739,1090.85154,-0.403188668,0.113948117,-3.538353047,0.000402631,0.003255746
BT_0225,5363.498627,-0.483735974,0.136751151,-3.537344817,0.000404172,0.003261665
BT_2693,130.1128076,1.287507287,0.364096625,3.536169238,0.000405975,0.003269675
BT_3928,6305.583237,0.604210793,0.170983869,3.533729789,0.00040974,0.003293426
BT_0690,1467.188706,-0.296913557,0.084077449,-3.53142919,0.000413321,0.003309024
BT_4520,2415.340337,-0.563825949,0.159637119,-3.531922607,0.00041255,0.003309024
BT_2997,2562.372325,0.859698447,0.243835162,3.525736149,0.000422307,0.003374279
BT_3696,1537.042874,0.367375164,0.104373478,3.519813384,0.000431851,0.003443709
BT_2136,6022.595791,0.35011571,0.099633889,3.514022317,0.000441376,0.003512724
BT_1529,1475.094729,-0.370114292,0.1054442,-3.510048828,0.000448024,0.003550886
BT_2575,87.81367504,1.246011754,0.355026252,3.509632736,0.000448726,0.003550886
BT_4757,1391.446972,-0.55554181,0.15829285,-3.509582459,0.000448811,0.003550886
BT_1362,8632.910858,-0.311478181,0.088764726,-3.509031043,0.000449742,0.003551293
BT_0561,579.9104086,-0.370679531,0.105912983,-3.499849775,0.00046552,0.00366155
BT_1071,2147.754211,-0.3313675,0.094674372,-3.500076049,0.000465125,0.00366155
BT_p548238,746.3304505,0.51532782,0.147305011,3.498372643,0.000468107,0.003674728
BT_0537,769.3209513,-0.40823715,0.116772441,-3.496005976,0.000472278,0.003693105
BT_2472,151.1228235,0.573836673,0.164136889,3.49608595,0.000472137,0.003693105
BT_4481,125.8213983,-0.954880693,0.27355748,-3.490603483,0.000481931,0.003761298
BT_4036,1735.28087,0.757912713,0.217292884,3.487977604,0.000486689,0.003791099
BT_1374,6007.634072,-0.532310602,0.153173317,-3.475217566,0.000510439,0.003945636
BT_1616,527.3264436,-0.37391722,0.107567009,-3.476132928,0.0005087,0.003945636
BT_2124,17051.25623,-0.400552662,0.115216232,-3.476529773,0.000507948,0.003945636
BT_2259,2719.573808,-1.189589808,0.342301001,-3.475274117,0.000510332,0.003945636
BT_p548213,86.79330606,1.771136724,0.510164686,3.471696049,0.000517182,0.00399011
BT_3729,1698.354085,0.690310306,0.198884668,3.470907605,0.000518702,0.003994207
BT_0882,2751.66212,-0.263666064,0.075990614,-3.469718833,0.000521003,0.004004284
BT_1666,2308.037762,0.426735349,0.123289981,3.461232982,0.000537707,0.004124807
BT_0326,434.8702232,1.058264442,0.306096753,3.457287383,0.000545643,0.004177738
BT_1918,349.2578606,0.426868505,0.123551432,3.454986312,0.000550321,0.004197664
BT_3361a,7070.50174,0.210175003,0.060832412,3.454983885,0.000550326,0.004197664
BT_1628,143.7089539,0.585436131,0.16960821,3.451696898,0.000557073,0.004241113
BT_3193a,2758.214237,0.270893202,0.078690872,3.44249841,0.000576367,0.00437974
BT_3114,1234.609656,0.48181145,0.140004833,3.441391564,0.00057873,0.004389431
BT_3478,5251.51919,0.243513371,0.070774553,3.440691055,0.000580231,0.004392553
BT_2142,3961.473709,-0.290812847,0.084585575,-3.438090317,0.000585832,0.004426654
BT_3354,714.1567804,0.60363312,0.175633157,3.436897284,0.000588419,0.004437887
BT_1084,2107.952484,-0.485731855,0.141431203,-3.434403767,0.000593859,0.004470561
BT_0526,499.5344073,0.798284046,0.233489444,3.418929921,0.000628679,0.004715777
BT_1155,23507.72678,-0.593921995,0.173717761,-3.418890465,0.00062877,0.004715777
BT_1421,8700.860727,-0.27886194,0.081638171,-3.415827888,0.000635884,0.004760284
BT_0616,993.4431675,0.541860254,0.158871004,3.410693209,0.00064798,0.004841847
BT_1368,3718.038152,-0.315647685,0.092652489,-3.406791187,0.000657314,0.004902517
BT_3398,805.6482993,0.91624043,0.269269837,3.402684976,0.000667272,0.004967604
BT_2402,6481.546363,-0.384933022,0.113162804,-3.401586111,0.00066996,0.004978433
BT_3646,4822.133743,0.275669101,0.081116122,3.398450182,0.000677688,0.005026602
BT_0842,275.2406869,-0.442024645,0.130170791,-3.395728356,0.000684463,0.005063706
BT_3832,10079.29059,0.428992076,0.126343833,3.395433442,0.0006852,0.005063706
BT_1118,640.4201234,-0.507069454,0.149426701,-3.393432697,0.000690225,0.005091515
BT_1110,1811.067745,-0.547749317,0.161521063,-3.391194363,0.000695887,0.005123915
BT_4739,1620.164637,0.381239555,0.112573052,3.38659697,0.000707653,0.005201053
BT_1764,1217.116806,0.333329458,0.098441619,3.386062324,0.000709033,0.005201722
BT_0162,1692.341763,-0.364339704,0.107626436,-3.38522502,0.000711199,0.005208147
BT_1236,1685.038465,-0.505617648,0.149479397,-3.382523987,0.00071823,0.005250106
BT_0909,18819.28369,-0.494742855,0.14628649,-3.382013302,0.000719567,0.005250364
BT_2606,1912.566982,0.366560368,0.108469613,3.379383016,0.000726487,0.005291292
BT_2577,5847.985501,-0.188703727,0.055880625,-3.376907931,0.000733056,0.00532822
BT_4141,146.5637085,0.521096195,0.154331217,3.376479524,0.000734198,0.00532822
BT_0224,2068.973321,-0.431347411,0.127868129,-3.373377052,0.000742522,0.005378952
BT_3218,482.8270559,0.637999171,0.189312708,3.370081054,0.000751461,0.005424229
BT_3943,1724.222562,0.485471653,0.144037921,3.370443348,0.000750473,0.005424229
BT_4540,1025.916529,-0.503592982,0.149518804,-3.368091286,0.000756905,0.005453773
BT_4502,628.6534182,0.423935076,0.125903349,3.367146949,0.000759502,0.005462729
BT_4161,2763.909275,0.370157615,0.110010484,3.364748533,0.000766134,0.005500628
BT_3007,612.6650092,0.4001378,0.119271103,3.354859559,0.000794053,0.005690947
BT_0529,457.5218387,-0.356969068,0.106456469,-3.35319283,0.00079885,0.005705064
BT_1673,1187.732798,-0.256667022,0.076543543,-3.353215842,0.000798784,0.005705064
BT_3184,13865.41846,0.245053249,0.073118205,3.35146697,0.000803846,0.0057306
BT_4242,581.0251924,0.658533373,0.196745068,3.347140444,0.000816498,0.00581053
BT_0843,686.6227237,-0.457710958,0.136830001,-3.345106745,0.000822509,0.005843
BT_4359,814.212048,0.363498847,0.108704007,3.343932376,0.000825999,0.005857478
BT_1147,5265.715003,-0.405131536,0.121394085,-3.337325183,0.000845889,0.005988005
BT_0329,9154.689865,-0.292444878,0.08769099,-3.334947823,0.000853154,0.006028856
BT_1017,279.0410228,-0.421752559,0.126593117,-3.331559944,0.000863607,0.006092053
BT_2654,5701.718592,0.585136572,0.175956283,3.325465627,0.00088271,0.006215941
BT_2246,784.7215938,0.472864387,0.142276602,3.323556925,0.000888773,0.006236867
BT_4756,1475.230716,-0.525474942,0.158083277,-3.324038776,0.000887239,0.006236867
BT_3237,95.75484935,-0.785680999,0.236494013,-3.322202484,0.000893099,0.006256342
BT_1517,320.2201909,0.786534653,0.236874245,3.320473491,0.000898649,0.006284313
